userid,model_name,questiontext,questiontype,pov_x_y_z,upvector,viewdir,fov
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{-13.510077,1.9033896,5.6955347}","{0,1,0}","{0.91379434,-0.12874141,-0.38523445}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{-1.6493988,0.23237826,0.6953482}","{0,1,0}","{0.91379434,-0.12874141,-0.38523445}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{0.63715684,-0.6548983,1.2490345}","{0,1,0}","{-0.41171658,0.42318067,-0.80709827}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{0.24946117,0.2372715,1.5087807}","{0,1,0}","{-0.16119625,-0.15331955,-0.9749405}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{1.4420052,0.16871703,-0.53582036}","{0,1,0}","{-0.9317916,-0.10902118,0.34623516}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{0.20431632,-0.07681049,-1.532091}","{0,1,0}","{-0.13202466,0.049633227,0.99000305}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{0,7.718329e-17,1.2604988}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{0.009542679,-1.2591406,0.05771554}","{0,1,0}","{-0.007570558,0.9989225,-0.045787856}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.4070021,0.71257406,0.9567888}","{0,1,0}","{0.32288972,-0.56531113,-0.7590557}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.4301274,1.0130652,0.61444813}","{0,1,0}","{0.34123588,-0.8037018,-0.48746428}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.8983824,0.8726399,-0.14235823}","{0,1,0}","{0.7127198,-0.6922973,0.11293801}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{-1.2284194,-0.056310896,-0.276897}","{0,1,0}","{0.97455025,0.044673502,0.21967258}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{0.5449115,-0.0937959,-1.1327537}","{0,1,0}","{-0.43229833,0.074411735,0.8986551}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.5480053,-0.06256279,-1.1334167}","{0,1,0}","{0.4347527,0.04963336,0.89918107}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{0.6610966,0.17468376,1.0589118}","{0,1,0}","{-0.5244722,-0.13858305,-0.8400736}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{0.78347456,0.9527683,1.5742935}","{0,1,0}","{-0.39173728,-0.47638416,-0.78714675}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{1.1691782,-0.60602695,1.505242}","{0,1,0}","{-0.5845891,0.30301347,-0.752621}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{0.87984383,-0.27716583,-1.7745574}","{0,1,0}","{-0.43992192,0.13858292,0.8872787}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{-1.5405607,-0.365374,-1.2219552}","{0,1,0}","{0.77028036,0.182687,0.6109776}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{0.16459116,0.059575867,1.9923254}","{0,1,0}","{-0.08229558,-0.029787933,-0.9961627}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.0067799506,1.4613183,1.365468}","{0,1,0}","{0.0033899753,-0.7306591,-0.682734}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{0.8110256,-0.773731,-1.6563749}","{0,1,0}","{-0.4055128,0.3868655,0.82818747}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.41588104,1.3701942,-1.3962847}","{0,1,0}","{0.20794052,-0.6850971,0.69814235}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.19854575,1.1952463,1.5912151}","{0,1,0}","{0.09927288,-0.59762317,-0.79560757}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{0.861827,1.7708589,0.34830034}","{0,1,0}","{-0.4309135,-0.88542944,-0.17415017}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{-1.066922,1.3112562,1.0687773}","{0,1,0}","{0.533461,-0.6556281,-0.53438866}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{1.307155,0.43640813,-0.22714218}","{0,1,0}","{-0.9359052,-0.3124623,0.1626307}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{0.6710177,0.22402667,-0.116601646}","{0,1,0}","{-0.9359052,-0.3124623,0.1626307}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{0.6057138,-0.17272569,-0.3425278}","{0,1,0}","{-0.8448222,0.24091001,0.47774234}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{0.52061886,0.20022365,-0.45046103}","{0,1,0}","{-0.7261357,-0.27926293,0.6282827}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.056086745,-0.59471494,-0.39650607}","{0,1,0}","{0.07822727,0.82948154,0.55302876}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.14120021,-1.4972142,-0.9982169}","{0,1,0}","{0.07822727,0.82948154,0.55302876}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{1.3987932,0.059591707,-1.1392329}","{0,1,0}","{-0.7749547,-0.033014797,0.63115394}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,forniture.glb,Where would you place this pieces of furniture?,single_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,forniture.glb,Where would you place this pieces of furniture?,single_model,"{-0.1383058,1.4947653,1.3215704}","{0,1,0}","{0.0691529,-0.74738264,-0.6607852}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,forniture.glb,Where would you place this pieces of furniture?,single_model,"{-0.8668502,0.79200757,1.6190413}","{0,1,0}","{0.4334251,-0.39600378,-0.80952066}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,forniture.glb,Where would you place this pieces of furniture?,single_model,"{-0.65263957,-0.079425074,1.8888497}","{0,1,0}","{0.32631978,0.039712537,-0.94442487}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,forniture.glb,Where would you place this pieces of furniture?,single_model,"{0.6618713,-0.089347005,1.8851906}","{0,1,0}","{-0.33093566,0.044673502,-0.9425953}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,forniture.glb,Where would you place this pieces of furniture?,single_model,"{0.4887453,0.84636134,1.7449356}","{0,1,0}","{-0.24437265,-0.42318067,-0.8724678}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,chair.glb,Which chair is more comfortable?,multi_model,"{0.9442361,0.7645639,1.5886662}","{0,1,0}","{-0.47211805,-0.38228196,-0.7943331}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,chair.glb,Which chair is more comfortable?,multi_model,"{0.8596203,0.20816812,1.7938001}","{0,1,0}","{-0.42981014,-0.10408406,-0.89690006}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,chair1.glb,Which chair is more comfortable?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,chair1.glb,Which chair is more comfortable?,multi_model,"{-0.18947501,0.8283247,1.8105185}","{0,1,0}","{0.09473751,-0.41416234,-0.90525925}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,chair2.glb,Which chair is more comfortable?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,chair2.glb,Which chair is more comfortable?,multi_model,"{-1.8225197,0.81020606,0.1482848}","{0,1,0}","{0.91125983,-0.40510303,-0.0741424}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,chair.glb,Which chair is more comfortable?,multi_model,"{0.8596203,0.20816812,1.7938001}","{0,1,0}","{-0.42981014,-0.10408406,-0.89690006}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{-1.3661455,0.5106802,1.3685219}","{0,1,0}","{0.68307275,-0.2553401,-0.68426096}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{-1.3589523,1.3629434,-0.54372233}","{0,1,0}","{0.67947614,-0.6814717,0.27186117}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{0.000813533,1.9993836,-0.04964413}","{0,1,0}","{-0.0004067665,-0.9996918,0.024822066}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{0.0010513738,2.5839143,-0.064157866}","{0,1,0}","{-0.0004067665,-0.9996918,0.024822066}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{0.0023887982,5.8708425,-0.14577137}","{0,1,0}","{-0.0004067665,-0.9996918,0.024822066}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{0.0005397144,1.326432,-0.032934934}","{0,1,0}","{-0.0004067665,-0.9996918,0.024822066}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{0.0014302618,3.5150902,-0.0872787}","{0,1,0}","{-0.0004067665,-0.9996918,0.024822066}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{2.6698636e-08,1.6290125,-1.6292278e-06}","{0,1,0}","{-1.638946e-08,-1,1.0001322e-06}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{-0.2488243,1.3012539,-0.9478959}","{0,1,0}","{0.15274547,-0.7987992,0.5818837}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag1.glb,Which bag is more practical?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag1.glb,Which bag is more practical?,multi_model,"{0.2758652,-0.87325966,1.7780089}","{0,1,0}","{-0.1379326,0.43662983,-0.88900447}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag2.glb,Which bag is more practical?,multi_model,"{1.9340526,-0.33604383,0.38277313}","{0,1,0}","{-0.9670263,0.16802192,-0.19138657}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,bag.glb,Which bag is more practical?,multi_model,"{-0.2488243,1.3012539,-0.9478959}","{0,1,0}","{0.15274547,-0.7987992,0.5818837}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe.glb,Which shoe is more suitable for running?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe.glb,Which shoe is more suitable for running?,multi_model,"{0.94745964,0.7091741,1.6122631}","{0,1,0}","{-0.47372982,-0.35458705,-0.80613154}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe.glb,Which shoe is more suitable for running?,multi_model,"{1.8456692,1.3814844,3.1407187}","{0,1,0}","{-0.47372982,-0.35458705,-0.80613154}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe.glb,Which shoe is more suitable for running?,multi_model,"{3.4156282,2.5565996,5.81227}","{0,1,0}","{-0.47372982,-0.35458705,-0.80613154}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe.glb,Which shoe is more suitable for running?,multi_model,"{-0.58867854,1.0204931,0.7501674}","{0,1,0}","{0.4214858,-0.73065925,-0.5371097}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe.glb,Which shoe is more suitable for running?,multi_model,"{-1.2941667,0.4495622,-0.2715259}","{0,1,0}","{0.92660576,-0.3218804,0.19440885}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe1.glb,Which shoe is more suitable for running?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe1.glb,Which shoe is more suitable for running?,multi_model,"{-1.9805839,0.25748283,-0.10483329}","{0,1,0}","{0.99029195,-0.12874141,0.052416645}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe1.glb,Which shoe is more suitable for running?,multi_model,"{-0.8874608,1.7020162,-0.56174207}","{0,1,0}","{0.4437304,-0.8510081,0.28087103}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe1.glb,Which shoe is more suitable for running?,multi_model,"{0.94838613,1.0557932,-1.409207}","{0,1,0}","{-0.47419307,-0.5278966,0.7046035}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe2.glb,Which shoe is more suitable for running?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe2.glb,Which shoe is more suitable for running?,multi_model,"{-1.2966774,1.45452,0.45055467}","{0,1,0}","{0.6483387,-0.72726,-0.22527733}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe2.glb,Which shoe is more suitable for running?,multi_model,"{-0.18319885,1.984177,-0.17169654}","{0,1,0}","{0.09159943,-0.9920885,0.08584827}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,shoe1.glb,Which shoe is more suitable for running?,multi_model,"{0.94838613,1.0557932,-1.409207}","{0,1,0}","{-0.47419307,-0.5278966,0.7046035}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plate.glb,Which plate do you prefer?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plate.glb,Which plate do you prefer?,multi_model,"{-1.079126,1.6074035,-0.5017379}","{0,1,0}","{0.539563,-0.80370176,0.25086895}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plate1.glb,Which plate do you prefer?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plate1.glb,Which plate do you prefer?,multi_model,"{-1.3397605,1.1141834,0.98165005}","{0,1,0}","{0.6698803,-0.5570917,-0.49082503}",75
03b737ae-1e6e-4047-ad1d-7004e9bfd9b7,plate.glb,Which plate do you prefer?,multi_model,"{-1.079126,1.6074035,-0.5017379}","{0,1,0}","{0.539563,-0.80370176,0.25086895}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,vase2.glb,Which desk would you choose for your home?,multi_model,"{0.76648885,-0.1292826,1.4315944}","{0,1,0}","{-0.47052363,0.07936256,-0.8788112}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,table.glb,Which desk would you choose for your home?,multi_model,"{-0.1056765,0.6629449,0.8469313}","{0,1,0}","{0.09778341,-0.61342883,-0.78367305}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,table1.glb,Which desk would you choose for your home?,multi_model,"{0.9354243,0.5555174,0.7595317}","{0,1,0}","{-0.7050012,-0.41867673,-0.57243615}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,table2.glb,Which desk would you choose for your home?,multi_model,"{0,0.019861234,1.9999014}","{0,1,0}","{0,-0.009930617,-0.9999507}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,table2.glb,Which desk would you choose for your home?,multi_model,"{1.2893038,0.29682174,1.4998642}","{0,1,0}","{-0.6446519,-0.14841087,-0.7499321}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,table2.glb,Which desk would you choose for your home?,multi_model,"{1.3531995,-0.03972051,-1.4721663}","{0,1,0}","{-0.67659974,0.019860255,0.73608315}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,table2.glb,Which desk would you choose for your home?,multi_model,"{0.86633044,0.4431742,-1.7473031}","{0,1,0}","{-0.43316522,-0.2215871,0.87365156}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,table2.glb,Which desk would you choose for your home?,multi_model,"{0.86633044,0.4431742,-1.7473031}","{0,1,0}","{-0.43316522,-0.2215871,0.87365156}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,car.glb,Which car looks faster to you?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,car.glb,Which car looks faster to you?,multi_model,"{0.21512812,1.1872694,1.5950271}","{0,1,0}","{-0.10756406,-0.5936347,-0.79751354}",75
1d2a73a7-e1d7-4207-92c0-888cce5e19a4,car.glb,Which car looks faster to you?,multi_model,"{0.11624665,0.641553,0.86188895}","{0,1,0}","{-0.10756406,-0.5936347,-0.79751354}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue.glb,Which of these artifacts is the oldest?,multi_model,"{0.16852072,0.06950147,1.9916753}","{0,1,0}","{-0.08426036,-0.034750734,-0.9958376}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue.glb,Which of these artifacts is the oldest?,multi_model,"{1.2263132,0.05957614,1.5787991}","{0,1,0}","{-0.6131566,-0.02978807,-0.78939956}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue.glb,Which of these artifacts is the oldest?,multi_model,"{-0.445505,-0.16883208,1.0330321}","{0,1,0}","{0.39161825,0.14841074,-0.90808004}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue.glb,Which of these artifacts is the oldest?,multi_model,"{0.16496904,-0.4140744,1.9496994}","{0,1,0}","{-0.08248452,0.2070372,-0.9748497}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue2.glb,Which of these artifacts is the oldest?,multi_model,"{-1.232935,-0.048524693,1.0635781}","{0,1,0}","{0.7568604,0.029787797,-0.6528974}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue1.glb,Which of these artifacts is the oldest?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue1.glb,Which of these artifacts is the oldest?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue1.glb,Which of these artifacts is the oldest?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue1.glb,Which of these artifacts is the oldest?,multi_model,"{1.2774539,0.14882347,1.5316536}","{0,1,0}","{-0.63872695,-0.074411735,-0.7658268}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue1.glb,Which of these artifacts is the oldest?,multi_model,"{-1.208801,0.46252012,1.524754}","{0,1,0}","{0.6044005,-0.23126006,-0.762377}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue1.glb,Which of these artifacts is the oldest?,multi_model,"{-0.40323293,-0.14882374,1.9532677}","{0,1,0}","{0.20161647,0.07441187,-0.97663385}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,statue1.glb,Which cup would you prefer as a gift?,multi_model,"{-0.40323293,-0.14882374,1.9532677}","{0,1,0}","{0.20161647,0.07441187,-0.97663385}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,mug.glb,Which cup would you prefer as a gift?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,mug.glb,Which cup would you prefer as a gift?,multi_model,"{0.017994683,0.84636134,1.8120012}","{0,1,0}","{-0.008997342,-0.42318067,-0.9060006}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,mug1.glb,Which cup would you prefer as a gift?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,mug1.glb,Which cup would you prefer as a gift?,multi_model,"{-1.1184857,0.54898334,1.5644829}","{0,1,0}","{0.55924284,-0.27449167,-0.78224146}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,mug2.glb,Which cup would you prefer as a gift?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,mug2.glb,Which cup would you prefer as a gift?,multi_model,"{-1.830572,-0.63435036,0.4965941}","{0,1,0}","{0.915286,0.31717518,-0.24829705}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,mug2.glb,Which cup would you prefer as a gift?,multi_model,"{-1.8773766,0.64376026,0.2470427}","{0,1,0}","{0.9386883,-0.32188013,-0.12352135}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,mug2.glb,Which cup would you prefer as a gift?,multi_model,"{-1.1824278,0.40572953,0.16157186}","{0,1,0}","{0.9380633,-0.32188013,-0.12818089}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,backpack.glb,Which backpack would you take to the mountains?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,backpack.glb,Which backpack would you take to the mountains?,multi_model,"{1.2932197,-0.44317448,1.4598559}","{0,1,0}","{-0.64660984,0.22158724,-0.72992796}",75
0886a2b7-bfee-4c68-ace7-498ba5125727,backpack.glb,Which backpack would you take to the mountains?,multi_model,"{0.7355835,-0.25207767,0.8303662}","{0,1,0}","{-0.64660984,0.22158724,-0.72992796}",75
